codMunicipio;regiao;estado;municipionome;municipiopopulacao;municipiocapital;qtdCrascomInternet;qtdCrassemInternet;qtdCreascomInternet;qtdCreassemInternet;qtd15a17anos;qtd18a24anos;qtdQualquerIdade;qtdSexoFemininoDe15a24Anos
3154200;SE;MG;RESENDE COSTA;10918;N;0;0;0;0;0;0;4829;490
3154309;SE;MG;RESPLENDOR;17099;N;0;0;0;0;0;0;11179;881
3154408;SE;MG;RESSAQUINHA;4686;N;0;0;0;0;0;0;2958;296
3154457;SE;MG;RIACHINHO;8007;N;0;0;0;0;0;0;6186;585
3154507;SE;MG;RIACHO DOS MACHADOS;9360;N;0;0;0;0;0;0;8076;846
3154606;SE;MG;RIBEIRAO DAS NEVES;296376;N;0;0;0;0;0;0;127849;13124
3154705;SE;MG;RIBEIRAO VERMELHO;3826;N;0;0;0;0;0;0;1543;146
3154804;SE;MG;RIO ACIMA;9095;N;0;0;0;0;0;0;4881;519
3154903;SE;MG;RIO CASCA;14198;N;0;0;0;0;0;0;9262;864
3155108;SE;MG;RIO DO PRADO;5213;N;0;0;0;0;0;0;4408;417
3155009;SE;MG;RIO DOCE;2468;N;0;0;0;0;0;0;1527;131
3155207;SE;MG;RIO ESPERA;6078;N;0;0;0;0;0;0;3629;343
3155306;SE;MG;RIO MANSO;5267;N;0;0;0;0;0;0;1709;147
3155405;SE;MG;RIO NOVO;8715;N;0;0;0;0;0;0;3924;385
3155504;SE;MG;RIO PARANAIBA;11898;N;0;0;0;0;0;0;4777;387
3155603;SE;MG;RIO PARDO DE MINAS;29075;N;0;0;0;0;0;0;23359;2430
3155702;SE;MG;RIO PIRACICABA;14167;N;0;0;0;0;0;0;7438;704
3155801;SE;MG;RIO POMBA;17123;N;0;0;0;0;0;0;8273;809
3155900;SE;MG;RIO PRETO;5292;N;0;0;0;0;0;0;2567;237
3156007;SE;MG;RIO VERMELHO;13648;N;0;0;0;0;0;0;9429;1010
3156106;SE;MG;RITAPOLIS;4931;N;0;0;0;0;0;0;2890;287
3156205;SE;MG;ROCHEDO DE MINAS;2116;N;0;0;0;0;0;0;1165;119
3156304;SE;MG;RODEIRO;6863;N;0;0;0;0;0;0;3188;290
3156403;SE;MG;ROMARIA;3601;N;0;0;0;0;0;0;2403;216
3156452;SE;MG;ROSARIO DA LIMEIRA;4242;N;0;0;0;0;0;0;2559;264
3156502;SE;MG;RUBELITA;7777;N;0;0;0;0;0;0;5603;511
3156601;SE;MG;RUBIM;9908;N;0;0;0;0;0;0;7362;661
3156700;SE;MG;SABARA;126219;N;0;0;0;0;0;0;40590;4492
3156809;SE;MG;SABINOPOLIS;15707;N;0;0;0;0;0;0;10018;992
3156908;SE;MG;SACRAMENTO;23880;N;0;0;0;0;0;0;9453;1009
3157005;SE;MG;SALINAS;39182;N;0;0;0;0;0;0;22697;2131
3157104;SE;MG;SALTO DA DIVISA;6862;N;0;0;0;0;0;0;5535;480
3157203;SE;MG;SANTA BARBARA;27850;N;0;0;0;0;0;0;9515;1088
3157252;SE;MG;SANTA BARBARA DO LESTE;7679;N;0;0;0;0;0;0;4888;455
3157278;SE;MG;SANTA BARBARA DO MONTE VERDE;2789;N;0;0;0;0;0;0;2070;195
3157302;SE;MG;SANTA BARBARA DO TUGURIO;4603;N;0;0;0;0;0;0;3155;288
3157336;SE;MG;SANTA CRUZ DE MINAS;7870;N;0;0;0;0;0;0;3534;359
3157377;SE;MG;SANTA CRUZ DE SALINAS;4397;N;0;0;0;0;0;0;4275;369
3157401;SE;MG;SANTA CRUZ DO ESCALVADO;4996;N;0;0;0;0;0;0;3316;289
3157500;SE;MG;SANTA EFIGENIA DE MINAS;4610;N;0;0;0;0;0;0;3471;381
3157609;SE;MG;SANTA FE DE MINAS;3979;N;0;0;0;0;0;0;2569;311
3157658;SE;MG;SANTA HELENA DE MINAS;6055;N;0;0;0;0;0;0;4633;451
3157708;SE;MG;SANTA JULIANA;11343;N;0;0;0;0;0;0;5110;510
3157807;SE;MG;SANTA LUZIA;203184;N;0;0;0;0;0;0;88491;9259
3157906;SE;MG;SANTA MARGARIDA;15011;N;0;0;0;0;0;0;10621;935
3158003;SE;MG;SANTA MARIA DE ITABIRA;10561;N;0;0;0;0;0;0;6019;600
3158102;SE;MG;SANTA MARIA DO SALTO;5293;N;0;0;0;0;0;0;4347;386
3158201;SE;MG;SANTA MARIA DO SUACUI;14399;N;0;0;0;0;0;0;10221;1013
3159209;SE;MG;SANTA RITA DE CALDAS;9031;N;0;0;0;0;0;0;3649;346
3159407;SE;MG;SANTA RITA DE IBITIPOCA;3583;N;0;0;0;0;0;0;2015;190
3159308;SE;MG;SANTA RITA DE JACUTINGA;4996;N;0;0;0;0;0;0;3056;252
3159357;SE;MG;SANTA RITA DE MINAS;6552;N;0;0;0;0;0;0;3855;407
3159506;SE;MG;SANTA RITA DO ITUETO;5700;N;0;0;0;0;0;0;3773;365
3159605;SE;MG;SANTA RITA DO SAPUCAI;37784;N;0;0;0;0;0;0;10019;904
3159704;SE;MG;SANTA ROSA DA SERRA;3224;N;0;0;0;0;0;0;2238;175
3159803;SE;MG;SANTA VITORIA;18157;N;0;0;0;0;0;0;9954;825
3158300;SE;MG;SANTANA DA VARGEM;7239;N;0;0;0;0;0;0;4989;411
3158409;SE;MG;SANTANA DE CATAGUASES;3622;N;0;0;0;0;0;0;1906;160
3158508;SE;MG;SANTANA DE PIRAPAMA;8004;N;0;0;0;0;0;0;4862;433
3158607;SE;MG;SANTANA DO DESERTO;3854;N;0;0;0;0;0;0;1440;141
3158706;SE;MG;SANTANA DO GARAMBEU;2235;N;0;0;0;0;0;0;1412;112
3158805;SE;MG;SANTANA DO JACARE;4613;N;0;0;0;0;0;0;2870;250
3158904;SE;MG;SANTANA DO MANHUACU;8603;N;0;0;0;0;0;0;5443;518
3158953;SE;MG;SANTANA DO PARAISO;27258;N;0;0;0;0;0;0;15511;1526
3159001;SE;MG;SANTANA DO RIACHO;4023;N;0;0;0;0;0;0;2429;248
3159100;SE;MG;SANTANA DOS MONTES;3822;N;0;0;0;0;0;0;2194;215
3159902;SE;MG;SANTO ANTONIO DO AMPARO;17349;N;0;0;0;0;0;0;13014;1281
3160009;SE;MG;SANTO ANTONIO DO AVENTUREIRO;3534;N;0;0;0;0;0;0;1915;174
3160108;SE;MG;SANTO ANTONIO DO GRAMA;4090;N;0;0;0;0;0;0;1542;173
3160207;SE;MG;SANTO ANTONIO DO ITAMBE;4135;N;0;0;0;0;0;0;3860;368
3160306;SE;MG;SANTO ANTONIO DO JACINTO;11780;N;0;0;0;0;0;0;10432;793
3160405;SE;MG;SANTO ANTONIO DO MONTE;25989;N;0;0;0;0;0;0;10433;992
3160454;SE;MG;SANTO ANTONIO DO RETIRO;6938;N;0;0;0;0;0;0;6841;704
3160504;SE;MG;SANTO ANTONIO DO RIO ABAIXO;1777;N;0;0;0;0;0;0;1130;114
3160603;SE;MG;SANTO HIPOLITO;3240;N;0;0;0;0;0;0;2386;251
3160702;SE;MG;SANTOS DUMONT;46289;N;0;0;0;0;0;0;19778;2159
3160801;SE;MG;SAO BENTO ABADE;4577;N;0;0;0;0;0;0;2655;247
3160900;SE;MG;SAO BRAS DO SUACUI;3512;N;0;0;0;0;0;0;1755;167
3160959;SE;MG;SAO DOMINGOS DAS DORES;5396;N;0;0;0;0;0;0;3909;352
3161007;SE;MG;SAO DOMINGOS DO PRATA;17352;N;0;0;0;0;0;0;9826;896
3161056;SE;MG;SAO FELIX DE MINAS;3382;N;0;0;0;0;0;0;2491;215
3161106;SE;MG;SAO FRANCISCO;53898;N;0;0;0;0;0;0;43430;4396
3161205;SE;MG;SAO FRANCISCO DE PAULA;6487;N;0;0;0;0;0;0;4509;440
3161304;SE;MG;SAO FRANCISCO DE SALES;5800;N;0;0;0;0;0;0;2367;226
3161403;SE;MG;SAO FRANCISCO DO GLORIA;5184;N;0;0;0;0;0;0;3089;292
3161502;SE;MG;SAO GERALDO;10246;N;0;0;0;0;0;0;3889;433
3161601;SE;MG;SAO GERALDO DA PIEDADE;4389;N;0;0;0;0;0;0;3690;345
3161650;SE;MG;SAO GERALDO DO BAIXIO;3487;N;0;0;0;0;0;0;2517;236
3161700;SE;MG;SAO GONCALO DO ABAETE;6252;N;0;0;0;0;0;0;3996;352
3161809;SE;MG;SAO GONCALO DO PARA;10405;N;0;0;0;0;0;0;3834;298
3161908;SE;MG;SAO GONCALO DO RIO ABAIXO;9782;N;0;0;0;0;0;0;7854;676
3125507;SE;MG;SAO GONCALO DO RIO PRETO;3039;N;0;0;0;0;0;0;2017;226
3162005;SE;MG;SAO GONCALO DO SAPUCAI;23909;N;0;0;0;0;0;0;13337;1311
3162104;SE;MG;SAO GOTARDO;31807;N;0;0;0;0;0;0;15910;1575
3162203;SE;MG;SAO JOAO BATISTA DO GLORIA;6890;N;0;0;0;0;0;0;1953;161
3162252;SE;MG;SAO JOAO DA LAGOA;4659;N;0;0;0;0;0;0;3055;304
3162302;SE;MG;SAO JOAO DA MATA;2732;N;0;0;0;0;0;0;1329;108
3162401;SE;MG;SAO JOAO DA PONTE;25362;N;0;0;0;0;0;0;20157;2113
3162450;SE;MG;SAO JOAO DAS MISSOES;11715;N;0;0;0;0;0;0;10263;1046
3162500;SE;MG;SAO JOAO DEL REI;84404;N;0;0;0;0;0;0;27086;2719
3162559;SE;MG;SAO JOAO DO MANHUACU;10245;N;0;0;0;0;0;0;7407;695
3162575;SE;MG;SAO JOAO DO MANTENINHA;5183;N;0;0;0;0;0;0;3615;296
3162609;SE;MG;SAO JOAO DO ORIENTE;7874;N;0;0;0;0;0;0;4878;447
3162658;SE;MG;SAO JOAO DO PACUI;4066;N;0;0;0;0;0;0;3394;354
3162708;SE;MG;SAO JOAO DO PARAISO;22334;N;0;0;0;0;0;0;17043;1647
3162807;SE;MG;SAO JOAO EVANGELISTA;15538;N;0;0;0;0;0;0;10982;1090
3162906;SE;MG;SAO JOAO NEPOMUCENO;25062;N;0;0;0;0;0;0;10115;1122
3162922;SE;MG;SAO JOAQUIM DE BICAS;25619;N;0;0;0;0;0;0;12335;1205
3162948;SE;MG;SAO JOSE DA BARRA;6778;N;0;0;0;0;0;0;2891;257
3162955;SE;MG;SAO JOSE DA LAPA;19801;N;0;0;0;0;0;0;6745;684
3163003;SE;MG;SAO JOSE DA SAFIRA;4075;N;0;0;0;0;0;0;3094;308
3163102;SE;MG;SAO JOSE DA VARGINHA;4201;N;0;0;0;0;0;0;1975;191
3163201;SE;MG;SAO JOSE DO ALEGRE;3996;N;0;0;0;0;0;0;1840;183
3163300;SE;MG;SAO JOSE DO DIVINO;3837;N;0;0;0;0;0;0;2782;261
3163409;SE;MG;SAO JOSE DO GOIABAL;5636;N;0;0;0;0;0;0;3670;387
3163508;SE;MG;SAO JOSE DO JACURI;6553;N;0;0;0;0;0;0;4905;496
3163607;SE;MG;SAO JOSE DO MANTIMENTO;2592;N;0;0;0;0;0;0;1967;165
3163706;SE;MG;SAO LOURENCO;41664;N;0;0;0;0;0;0;16390;1577
3163805;SE;MG;SAO MIGUEL DO ANTA;6750;N;0;0;0;0;0;0;3916;351
3163904;SE;MG;SAO PEDRO DA UNIAO;5040;N;0;0;0;0;0;0;2682;230
3164100;SE;MG;SAO PEDRO DO SUACUI;5570;N;0;0;0;0;0;0;4152;425
3164001;SE;MG;SAO PEDRO DOS FERROS;8353;N;0;0;0;0;0;0;4968;492
3164209;SE;MG;SAO ROMAO;10285;N;0;0;0;0;0;0;6801;781
3164308;SE;MG;SAO ROQUE DE MINAS;6686;N;0;0;0;0;0;0;2653;264
3164407;SE;MG;SAO SEBASTIAO DA BELA VISTA;4948;N;0;0;0;0;0;0;1915;169
3164431;SE;MG;SAO SEBASTIAO DA VARGEM ALEGRE;2798;N;0;0;0;0;0;0;2083;198
3164472;SE;MG;SAO SEBASTIAO DO ANTA;5739;N;0;0;0;0;0;0;4336;394
3164506;SE;MG;SAO SEBASTIAO DO MARANHAO;10647;N;0;0;0;0;0;0;7776;701
3164605;SE;MG;SAO SEBASTIAO DO OESTE;5805;N;0;0;0;0;0;0;2497;234
3164704;SE;MG;SAO SEBASTIAO DO PARAISO;65034;N;0;0;0;0;0;0;22830;2258
3164803;SE;MG;SAO SEBASTIAO DO RIO PRETO;1616;N;0;0;0;0;0;0;900;99
3164902;SE;MG;SAO SEBASTIAO DO RIO VERDE;2110;N;0;0;0;0;0;0;1130;119
3165206;SE;MG;SAO THOME DAS LETRAS;6655;N;0;0;0;0;0;0;3613;382
3165008;SE;MG;SAO TIAGO;10553;N;0;0;0;0;0;0;3983;368
3165107;SE;MG;SAO TOMAS DE AQUINO;7093;N;0;0;0;0;0;0;3400;347
3165305;SE;MG;SAO VICENTE DE MINAS;7008;N;0;0;0;0;0;0;3931;395
3165404;SE;MG;SAPUCAI-MIRIM;6241;N;0;0;0;0;0;0;3349;329
3165503;SE;MG;SARDOA;5597;N;0;0;0;0;0;0;4250;450
3165537;SE;MG;SARZEDO;25798;N;0;0;0;0;0;0;7932;863
3165560;SE;MG;SEM-PEIXE;2847;N;0;0;0;0;0;0;1750;156
3165578;SE;MG;SENADOR AMARAL;5225;N;0;0;0;0;0;0;3192;260
3165602;SE;MG;SENADOR CORTES;1980;N;0;0;0;0;0;0;1196;120
3165701;SE;MG;SENADOR FIRMINO;7230;N;0;0;0;0;0;0;4439;440
3165800;SE;MG;SENADOR JOSE BENTO;1868;N;0;0;0;0;0;0;773;74
3165909;SE;MG;SENADOR MODESTINO GONCALVES;4574;N;0;0;0;0;0;0;4011;407
3166006;SE;MG;SENHORA DE OLIVEIRA;5689;N;0;0;0;0;0;0;3878;415
3166105;SE;MG;SENHORA DO PORTO;3493;N;0;0;0;0;0;0;2275;226
3166204;SE;MG;SENHORA DOS REMEDIOS;10202;N;0;0;0;0;0;0;6855;622
3166303;SE;MG;SERICITA;7125;N;0;0;0;0;0;0;4854;431
3166402;SE;MG;SERITINGA;1790;N;0;0;0;0;0;0;854;78
3166501;SE;MG;SERRA AZUL DE MINAS;4220;N;0;0;0;0;0;0;3669;383
3166600;SE;MG;SERRA DA SAUDADE;815;N;0;0;0;0;0;0;398;37
3166808;SE;MG;SERRA DO SALITRE;10541;N;0;0;0;0;0;0;5660;604
3166709;SE;MG;SERRA DOS AIMORES;8419;N;0;0;0;0;0;0;4826;391
3166907;SE;MG;SERRANIA;7540;N;0;0;0;0;0;0;3608;359
3166956;SE;MG;SERRANOPOLIS DE MINAS;4425;N;0;0;0;0;0;0;3933;364
3167004;SE;MG;SERRANOS;1996;N;0;0;0;0;0;0;1218;123
3167103;SE;MG;SERRO;20833;N;0;0;0;0;0;0;13256;1349
3167202;SE;MG;SETE LAGOAS;214071;N;0;0;0;0;0;0;67137;7718
3165552;SE;MG;SETUBINHA;10885;N;0;0;0;0;0;0;9584;1038
3167301;SE;MG;SILVEIRANIA;2192;N;0;0;0;0;0;0;1360;150
3167400;SE;MG;SILVIANOPOLIS;6029;N;0;0;0;0;0;0;2572;225
3167509;SE;MG;SIMAO PEREIRA;2537;N;0;0;0;0;0;0;1441;157
3167608;SE;MG;SIMONESIA;18302;N;0;0;0;0;0;0;12069;1098
3167707;SE;MG;SOBRALIA;5828;N;0;0;0;0;0;0;4390;426
3167806;SE;MG;SOLEDADE DE MINAS;5678;N;0;0;0;0;0;0;2375;223
3167905;SE;MG;TABULEIRO;4076;N;0;0;0;0;0;0;2432;258
3168002;SE;MG;TAIOBEIRAS;30894;N;0;0;0;0;0;0;20242;2053
3168051;SE;MG;TAPARUBA;3137;N;0;0;0;0;0;0;2364;211
3168101;SE;MG;TAPIRA;4102;N;0;0;0;0;0;0;1546;137
3168200;SE;MG;TAPIRAI;1873;N;0;0;0;0;0;0;961;95
3168309;SE;MG;TAQUARACU DE MINAS;3792;N;0;0;0;0;0;0;2137;218
3168408;SE;MG;TARUMIRIM;14294;N;0;0;0;0;0;0;9924;889
3168507;SE;MG;TEIXEIRAS;11346;N;0;0;0;0;0;0;6649;693
3168606;SE;MG;TEOFILO OTONI;134733;N;0;0;0;0;0;0;73526;6872
3168705;SE;MG;TIMOTEO;81119;N;0;0;0;0;0;0;23290;2343
3168804;SE;MG;TIRADENTES;7002;N;0;0;0;0;0;0;2898;299
3168903;SE;MG;TIROS;6906;N;0;0;0;0;0;0;3585;331
3169000;SE;MG;TOCANTINS;15839;N;0;0;0;0;0;0;8143;733
3169059;SE;MG;TOCOS DO MOJI;3950;N;0;0;0;0;0;0;1403;125
3169109;SE;MG;TOLEDO;5761;N;0;0;0;0;0;0;2199;186
3169208;SE;MG;TOMBOS;9542;N;0;0;0;0;0;0;4493;417
3169307;SE;MG;TRES CORACOES;72796;N;0;0;0;0;0;0;32425;3338
3169356;SE;MG;TRES MARIAS;28315;N;0;0;0;0;0;0;14332;1350
3169406;SE;MG;TRES PONTAS;53825;N;0;0;0;0;0;0;22496;2090
3169505;SE;MG;TUMIRITINGA;6291;N;0;0;0;0;0;0;4349;416
3169604;SE;MG;TUPACIGUARA;24185;N;0;0;0;0;0;0;13654;1343
3169703;SE;MG;TURMALINA;18046;N;0;0;0;0;0;0;11479;1184
3169802;SE;MG;TURVOLANDIA;4658;N;0;0;0;0;0;0;2935;265
3169901;SE;MG;UBA;101466;N;0;0;0;0;0;0;32060;3256
3170008;SE;MG;UBAI;11677;N;0;0;0;0;0;0;9060;989
3170057;SE;MG;UBAPORANGA;12040;N;0;0;0;0;0;0;7380;777
3170107;SE;MG;UBERABA;296000;N;0;0;0;0;0;0;75751;7179
3170206;SE;MG;UBERLANDIA;600285;N;0;0;0;0;0;0;118557;10616
3170305;SE;MG;UMBURATIBA;2700;N;0;0;0;0;0;0;2484;208
3170404;SE;MG;UNAI;77590;N;0;0;0;0;0;0;37946;3644
3170438;SE;MG;UNIAO DE MINAS;4424;N;0;0;0;0;0;0;2127;181
3170479;SE;MG;URUANA DE MINAS;3238;N;0;0;0;0;0;0;3149;249
3170503;SE;MG;URUCANIA;10291;N;0;0;0;0;0;0;6378;671
3170529;SE;MG;URUCUIA;13605;N;0;0;0;0;0;0;7657;777
3170578;SE;MG;VARGEM ALEGRE;6457;N;0;0;0;0;0;0;5044;465
3170602;SE;MG;VARGEM BONITA;2163;N;0;0;0;0;0;0;1153;84
3170651;SE;MG;VARGEM GRANDE DO RIO PARDO;4733;N;0;0;0;0;0;0;4147;418
3170701;SE;MG;VARGINHA;123120;N;0;0;0;0;0;0;28856;2849
3170750;SE;MG;VARJAO DE MINAS;6065;N;0;0;0;0;0;0;3878;402
3170800;SE;MG;VARZEA DA PALMA;35804;N;0;0;0;0;0;0;20326;2206
3170909;SE;MG;VARZELANDIA;19126;N;0;0;0;0;0;0;16511;1744
3171006;SE;MG;VAZANTE;19721;N;0;0;0;0;0;0;9392;926
3171030;SE;MG;VERDELANDIA;8350;N;0;0;0;0;0;0;7090;733
3171071;SE;MG;VEREDINHA;5533;N;0;0;0;0;0;0;4032;391
3171105;SE;MG;VERISSIMO;3466;N;0;0;0;0;0;0;1679;164
3171154;SE;MG;VERMELHO NOVO;4689;N;0;0;0;0;0;0;3257;287
3171204;SE;MG;VESPASIANO;104612;N;0;0;0;0;0;0;43166;4739
3171303;SE;MG;VICOSA;72244;N;0;0;0;0;0;0;28308;2845
3171402;SE;MG;VIEIRAS;3732;N;0;0;0;0;0;0;2273;260
3171600;SE;MG;VIRGEM DA LAPA;13625;N;0;0;0;0;0;0;10280;988
3171709;SE;MG;VIRGINIA;8626;N;0;0;0;0;0;0;5911;498
3171808;SE;MG;VIRGINOPOLIS;10572;N;0;0;0;0;0;0;5922;585
3171907;SE;MG;VIRGOLANDIA;5659;N;0;0;0;0;0;0;4119;435
3172004;SE;MG;VISCONDE DO RIO BRANCO;37952;N;0;0;0;0;0;0;14304;1575
3172103;SE;MG;VOLTA GRANDE;5063;N;0;0;0;0;0;0;3380;320
3172202;SE;MG;WENCESLAU BRAZ;2553;N;0;0;0;0;0;0;1267;124
3300100;SE;RJ;ANGRA DOS REIS;169270;N;0;0;0;0;0;0;45759;4321
3300159;SE;RJ;APERIBE;10215;N;0;0;0;0;0;0;5464;472
3300209;SE;RJ;ARARUAMA;112028;N;0;0;0;0;0;0;47590;4766
3300225;SE;RJ;AREAL;11421;N;0;0;0;0;0;0;4505;458
3300233;SE;RJ;ARMACAO DOS BUZIOS;27538;N;0;0;0;0;0;0;10350;980
3300258;SE;RJ;ARRAIAL DO CABO;27770;N;0;0;0;0;0;0;9726;855
3300308;SE;RJ;BARRA DO PIRAI;94855;N;0;0;0;0;0;0;24577;2448
3300407;SE;RJ;BARRA MANSA;177861;N;0;0;0;0;0;0;40083;3809
3300456;SE;RJ;BELFORD ROXO;469261;N;0;0;0;0;0;0;173422;18698
3300506;SE;RJ;BOM JARDIM;25398;N;0;0;0;0;0;0;9374;841
3300605;SE;RJ;BOM JESUS DO ITABAPOANA;35384;N;0;0;0;0;0;0;16298;1608
3300704;SE;RJ;CABO FRIO;186222;N;0;0;0;0;0;0;76966;7526
3300803;SE;RJ;CACHOEIRAS DE MACACU;54370;N;0;0;0;0;0;0;26139;2477
3300902;SE;RJ;CAMBUCI;14829;N;0;0;0;0;0;0;8739;729
3301009;SE;RJ;CAMPOS DOS GOYTACAZES;463545;N;0;0;0;0;0;0;173770;18578
3301108;SE;RJ;CANTAGALO;19826;N;0;0;0;0;0;0;8257;734
3300936;SE;RJ;CARAPEBUS;13348;N;0;0;0;0;0;0;5489;506
3301157;SE;RJ;CARDOSO MOREIRA;12540;N;0;0;0;0;0;0;7494;761
3301207;SE;RJ;CARMO;17439;N;0;0;0;0;0;0;7151;734
3301306;SE;RJ;CASIMIRO DE ABREU;35373;N;0;0;0;0;0;0;12496;1261
3300951;SE;RJ;COMENDADOR LEVY GASPARIAN;8183;N;0;0;0;0;0;0;4084;388
3301405;SE;RJ;CONCEICAO DE MACABU;21200;N;0;0;0;0;0;0;10064;991
3301504;SE;RJ;CORDEIRO;20403;N;0;0;0;0;0;0;8813;845
3301603;SE;RJ;DUAS BARRAS;10933;N;0;0;0;0;0;0;4640;468
3301702;SE;RJ;DUQUE DE CAXIAS;855046;N;0;0;0;0;0;0;295435;30769
3301801;SE;RJ;ENGENHEIRO PAULO DE FRONTIN;13239;N;0;0;0;0;0;0;4958;478
3301850;SE;RJ;GUAPIMIRIM;51487;N;0;0;0;0;0;0;23773;2490
3301876;SE;RJ;IGUABA GRANDE;22858;N;0;0;0;0;0;0;11214;1001
3301900;SE;RJ;ITABORAI;218090;N;0;0;0;0;0;0;83451;8426
3302007;SE;RJ;ITAGUAI;109163;N;0;0;0;0;0;0;39265;3997
3302056;SE;RJ;ITALVA;14027;N;0;0;0;0;0;0;6906;597
3302106;SE;RJ;ITAOCARA;22902;N;0;0;0;0;0;0;12265;922
3302205;SE;RJ;ITAPERUNA;95876;N;0;0;0;0;0;0;34959;3522
3302254;SE;RJ;ITATIAIA;28852;N;0;0;0;0;0;0;12445;1276
3302270;SE;RJ;JAPERI;95391;N;0;0;0;0;0;0;48850;4966
3302304;SE;RJ;LAJE DO MURIAE;7491;N;0;0;0;0;0;0;4393;389
3302403;SE;RJ;MACAE;206748;N;0;0;0;0;0;0;61174;5799
3302452;SE;RJ;MACUCO;5269;N;0;0;0;0;0;0;3777;343
3302502;SE;RJ;MAGE;228150;N;0;0;0;0;0;0;105166;10758
3302601;SE;RJ;MANGARATIBA;36311;N;0;0;0;0;0;0;10233;1035
3302700;SE;RJ;MARICA;127519;N;0;0;0;0;0;0;39570;3666
3302809;SE;RJ;MENDES;17940;N;0;0;0;0;0;0;6083;585
3302858;SE;RJ;MESQUITA;168403;N;0;0;0;0;0;0;52650;5519
3302908;SE;RJ;MIGUEL PEREIRA;24647;N;0;0;0;0;0;0;9390;844
3303005;SE;RJ;MIRACEMA;26829;N;0;0;0;0;0;0;13718;1364
3303104;SE;RJ;NATIVIDADE;15077;N;0;0;0;0;0;0;8047;711
3303203;SE;RJ;NILOPOLIS;157483;N;0;0;0;0;0;0;44671;4862
3303302;SE;RJ;NITEROI;487327;N;0;0;0;0;0;0;86349;8589
3303401;SE;RJ;NOVA FRIBURGO;182016;N;0;0;0;0;0;0;42164;3767
3303500;SE;RJ;NOVA IGUACU;795212;N;0;0;0;0;0;0;291788;33214
3303609;SE;RJ;PARACAMBI;47074;N;0;0;0;0;0;0;16805;1810
3303708;SE;RJ;PARAIBA DO SUL;41088;N;0;0;0;0;0;0;13771;1469
3303807;SE;RJ;PARATY;37575;N;0;0;0;0;0;0;11984;1127
3303856;SE;RJ;PATY DO ALFERES;26381;N;0;0;0;0;0;0;13728;1370
3303906;SE;RJ;PETROPOLIS;296044;N;0;0;0;0;0;0;76086;7770
3303955;SE;RJ;PINHEIRAL;22724;N;0;0;0;0;0;0;9946;974
3304003;SE;RJ;PIRAI;26309;N;0;0;0;0;0;0;8220;806
3304102;SE;RJ;PORCIUNCULA;17771;N;0;0;0;0;0;0;9443;892
3304110;SE;RJ;PORTO REAL;16574;N;0;0;0;0;0;0;7563;795
3304128;SE;RJ;QUATIS;12831;N;0;0;0;0;0;0;4648;414
3304144;SE;RJ;QUEIMADOS;137938;N;0;0;0;0;0;0;72100;7437
3304151;SE;RJ;QUISSAMA;20244;N;0;0;0;0;0;0;11518;1145
3304201;SE;RJ;RESENDE;119801;N;0;0;0;0;0;0;21446;2054
3304300;SE;RJ;RIO BONITO;55586;N;0;0;0;0;0;0;23995;2251
3304409;SE;RJ;RIO CLARO;17401;N;0;0;0;0;0;0;6989;676
3304508;SE;RJ;RIO DAS FLORES;8545;N;0;0;0;0;0;0;5528;561
3304524;SE;RJ;RIO DAS OSTRAS;105757;N;0;0;0;0;0;0;32051;2633
3304557;SE;RJ;RIO DE JANEIRO;6323037;S;0;0;0;0;69744;163854;1295009;125499
3304607;SE;RJ;SANTA MARIA MADALENA;10321;N;0;0;0;0;0;0;4726;462
3304706;SE;RJ;SANTO ANTONIO DE PADUA;40569;N;0;0;0;0;0;0;13758;1436
3304805;SE;RJ;SAO FIDELIS;37553;N;0;0;0;0;0;0;19547;1813
3304755;SE;RJ;SAO FRANCISCO DE ITABAPOANA;41357;N;0;0;0;0;0;0;25586;2455
3304904;SE;RJ;SAO GONCALO;999901;N;0;0;0;0;0;0;268127;27597
3305000;SE;RJ;SAO JOAO DA BARRA;32767;N;0;0;0;0;0;0;20015;1750
3305109;SE;RJ;SAO JOAO DE MERITI;459356;N;0;0;0;0;0;0;130843;14029
3305133;SE;RJ;SAO JOSE DE UBA;7003;N;0;0;0;0;0;0;4765;451
3305158;SE;RJ;SAO JOSE DO VALE DO RIO PRETO;20252;N;0;0;0;0;0;0;9077;815
3305208;SE;RJ;SAO PEDRO DA ALDEIA;88013;N;0;0;0;0;0;0;38443;3865
3305307;SE;RJ;SAO SEBASTIAO DO ALTO;8906;N;0;0;0;0;0;0;4674;405
3305406;SE;RJ;SAPUCAIA;17504;N;0;0;0;0;0;0;9527;886
3305505;SE;RJ;SAQUAREMA;74221;N;0;0;0;0;0;0;28830;2790
3305554;SE;RJ;SEROPEDICA;78183;N;0;0;0;0;0;0;30646;3175
3305604;SE;RJ;SILVA JARDIM;21360;N;0;0;0;0;0;0;12505;1272
3305703;SE;RJ;SUMIDOURO;14920;N;0;0;0;0;0;0;10476;966
3305752;SE;RJ;TANGUA;30731;N;0;0;0;0;0;0;15983;1464
3305802;SE;RJ;TERESOPOLIS;163805;N;0;0;0;0;0;0;51124;5235
3305901;SE;RJ;TRAJANO DE MORAES;10281;N;0;0;0;0;0;0;5962;547
3306008;SE;RJ;TRES RIOS;77503;N;0;0;0;0;0;0;27159;3078
3306107;SE;RJ;VALENCA;71894;N;0;0;0;0;0;0;28257;2816
